Invoice,Text
0118059819_10,"Ste R Raa Nimes) Re See
""NYRSTAR SALES & MARKETING AG

    
   
 
     
       
    
 
 
 
 
 
 
  

 

        
 

TESSINERPLATZ 7 8002 ZURICH DRAFT
SWITZERLAND
BILL OF LADING
Renee = SRR Taare i a Se iomonraerenences aay SO
| AMARARAJA BATTERIES LTD.

    

KARAKAMBADI, RENIGUNTA -
CUDDAPAH ROAD, TIRUPATI - 517520

een

CARRIER: CMA CGM Société Anonyme au Capital de 234 988 330 Euros
Head Office: 4, quai d’'Arenc - 13002 Marseille - France

Tel: (33) 4889190 00- Fax (33) 4 88 91 9095

562 024 422 R.C.S. Marseille

oo Er OSS: ere:
HT TO BEPAID. ai ae

eng Ss aoe

a ISCHARGE Sh Sane
S32"": AT OFC rr: et — SF i - Je OF DE

     

; a
i et me TOG SONAR 7 Moke,

CMAU1 403828 ix 20ST 24 BUNDLES 24777.000
SEAL G5139119
NET WEIGHT:24.753 MT

FCIU3007610 1 x 20ST 24 BUNDLES 24293.000
SEAL G5139120
NET WEIGHT: 24.269 MT

CMAU1626230 1x 20ST 24 BUNDLES 23970. 000
SEAL G5139167
NET WEIGHT: 23.946 MT

TGHU3602143 i x 20ST 24 BUNDLES 247687 .000
SEAL G5139168
NET WEIGHT: 24.763 MT

6415 - BROWN PRODUCT: LEAD CALCIUM ALLOY
ORDER: 108068/10 ,108069/10
DELIVERY: 8890856, 8890859
P.O. NO.: 1200010559 DATED 03.12.2018
SHIPPING MARKS & NO.: 6415 - BROWNS
TOTAL NET WEIGHT: 97.731 MT
TOTAL GROSS WEIGHT: 97.827 MT

TOTAL PKGS: 96 BUNDLES
nainiieseajasgaaaia Sheet 1. of a

      

iN. a=
= x
Boe p sr pit_i'g <1 ss 3 = -=-+95 aa aie a bone thas S|

Sekcalinenalin ot CMA CGM simevaritenaiiel Gen Semceniiuanes are granted,
wanacam.com, hy ol CHA CoM Shall star start trom the day fotlowing the last free day.

  
 
 
  
 
   
   
     
     
 
   

 

 
 

77. THC at destination payable by consignees as per lina/port tarift resulting endte sobbed oe
169. Stamp duty on delivery orders and edministrative charges thereon for receiver's account. that the Carrier the Identified in this bill of lading on the
ris ay Sie ps po a tng ne cease Scary frames ot hae es Sey ta napintas ecco
s consig
with tre itlan sustorts Ali costs, sr tememenentinan ov and conditions of this bill of and confirms his unconditional and irrevocable

costs, consequences
Producten ron proaucion of ries ripen gf rr ia of the on the deck of any vessel.
ee i dischasge port at the risk and expense of the Consignee. Ce ee en ere cate enor
194, For the of the present carriage, clause 1 exciude the application eee labels place, and within follow <
York/Antwerp nutes, 2004. bie — of release, faling which the container shall be construed as Gene eae ab
202. Damurrage and detention shall be calculated and paid as per general tart avaliable on the web site Inne Wiener ames onutgale te Tha ed enising ut of the foregoing, including but not
RECCERIED Uy Seu captor toen tne -atopar: i: peapeck qoee ortir-ene qorsion Guataescihnvtaw: Nebel HanGha Wie Web Cashed ar auaaeiranTuamtanaae aumnenmennen tiie
indicated above stated by the sh to co the cargo specified above for transportation subject to all the terms hereof (including the terms on page one) from the place of receipt or the
sroteotie to pot of dlcharge or the place of daly, whichever is applicable. poaoyae long nee Sen Anime a asaneelhaaR Ny ag
charges, presentation of this document (duly endorsed) to the Be ee eee ee ee eet eet accordance with the terms hereof shall (without
apr Bares he hc Are le ia ata aa binding in all respects between the Carrier and Holder as though the

hereby been
All claims and actions arising between the Carrier and the Merchant in relation with the contract of Carriage evidenced by this Bill of before the Tribunal de Commerce de
Marseille and no other Court shall have jurisdiction with regards to any such claim or action. Notwithstanding the SaOva ts Cottier aoe aomaie oan me cee or eoman behets tee Gaetan phan

i ninidiniiiniinue unless otherwise stated above, have been issued, one of which being accomplished, the others to be void.
(OTHER TERMS AND CONDITIONS OF THE CONTRACT ON PAGE ONE)"
0118059819_11,"~—

 
 
  

a DRAFT
pee: BILL OF LADING

ae

nMrT Fie > At
SE TPS RES

ot
SV ry:

FREIGHT PREPAID

PAN : AAACS2801A; GSTIN: 37AABCA9264E1Z0
EMAIL ID: CCV@AMARARAJA.CO.IN; IEC : 098806723

Weight in Kas Total: 4 CONTAINER(S) Continued From Previous Sheet Sheet 2 of 2 97827.000
ABOVE PARTICULARS DECLARED BY SHIPPER. CARRIER NOT RESPONSIBLE.

  
        

. : ; = -
i : r br ipars ee
es am 2 aa

Carer to a container lessor. ls entitled to collect a deposit from the Merchant at the time of
release of the container which shall be remitted as for payment of any sums due to the Cartier, in
particular for payment of all detention and demurrage container indemnity @s referred above.

   
  

re ae

IC 8 a eS prea er
oat Ut i {> RIE Az i 5A .

*APPLICABLE ONLY
TRANSPORT BILL OF LADING

 

-_"
0118059819_2,"Cc

ewit.
ov ae

 

——_
mec ennme cone ne wis"""
0118059819_3,"DETAILED PACKING LIST 7
Date 06.12.2018 nyrstar

Delivery number 8890859

Product= code 6415

Product description D15 CALCIUM LEAD ALLOY

Shipping marks 6415 - BROWN

Vessel CMA CGM RABELAIS V8142

Shipped from ADELAIDE

ext tant ion CHENNAI Nyrster Sales & Marketing AG
Total weight 48.709 TESGINERSLATS 7

Number of blocks/bundles 48 | —

No. of containers 2 Telephone: + 41 44 745 81 00

Text Facsimile: + 41 44 745 81 10

ORDER:108069/10 DELIVERY : 8890859

P.O. NO.:1200010559 DATED:03.12.2018

2 CONTAINERS

PAN : AAACS2801A; GSTIN: 37AABCA9264E1Z0
EMAIL ID: CCV@AMARARAJA.CO.IN; IEC : 098806723

Product:
Container: CMAU1626230
Seal: G5139167 8048423 1.061
Product : 6415 8048424 1.055

8048425 1.037
8048455 42 8048426 1.059
8048456 42 8048427 1.078
8048457 42 8048428 1.083
8048458 42 8048443 1.064
8048459 42 g04s444 1.045
8048460 42 8048445 1.031
8048472 42 8048446 1.036
8048472 42 8048447 1.050
8048473 42 8048448 1.007
8048474 42 8048449 1.048
8048477 42 8048450 1.058
8048478 42 8048452 1.012
8048479 42 8048453 1.004
8048480 42 8048462 1.012
g048481 42 8048465 0.977
8048462 42 8048466 1.003
8048483 42 8048467 0.968
8048484 42 8048468 1.005
8048487 42 8048469 1.036
8048490 42 8048470 1.003
8048509 42 6048485 1.032
8048511 . 42 TOTAL 48.709
8048513 42
8048514 42

Container: TGHU3602143
Seal: G5139168

 

Pagero. 1 of 1"
0118059819_4,"» Amara Raja Batteries Ltd

 

 

AMARA RASA Renigunta Kadapa Road, Karakambadi, Tirupati, Andhra Pradesh, India - 517520
Weighment Slip

TransactionID _—: 130764 RFID No ; 3540393

Weightment : Single Weighment Gate In : 31.12.2018-09:25:19

Vehicle No = —s- : TN-04-AS-2632 Transaction Type : Inbound

Transporter 3f No. of Cases

Driver ID/Name

Weighment Detail
24,710.00 KC
Date : 31.12.2018 Time : 10:32:18
oare Sasdien

Note : Computer generated document signature not required."
0118059819_5,"—» . Amara Raja Batteries Ltd
AMARA ALA Renigunta Kadapa Road, Karakambadi, Tirupati, Andhra Pradesh, India - 517520
Weighment Slip

TransactionID ——_: 130764 RFID No : 3540393
Weightment : Single Weighment Gate In > 31.12.2018-09:25:19
Vehicle No : TN-04-AS-2632 Transaction Type : Inbound
Transporter / No. of Cases

Driver ID/Name

 

aannnnnnnan-----Weighment Details----

35900 90000 271000 KC

Date : 31.12.2018 Time : 10:32:18 G Chandriah
(Operator Signature)

 

Note : Computer generated document signature not required."
0118059819_6,"42/31/2018 E-Way Bill System

Government of India
e-Way Bill

   

 

 

1. E-WAY BILL Details

eWay Bill No: 1010 9317 49569 Generated Date:29/12/2018 07:27 PM Generated By: 37AAB CA926 4E1ZO Valid Upto: 31/12/2018
Made: Road Approx Distance: 190km

Type: Inward - Import Document Details: Bill of Entry - 9444024 - 28/12/2018 = Transaction type: Regular

 

 ——  —

2. Address Details

 

From To
GSTIN - URP 4 GSTIN : S7TAAB CA926 4E1Z0 a
NYRSTAR SALES MARKETING AG AMARA RAJA BATTERIES LIMITED f
OTHER COUNTRIES ANDHRA PRADESH !
> Bispaich From :: = Ship To =: ;
TESSINERPLATZ 7 survey no. 153/1
6002 ZURICH ’ | karnkombedi Tirupati Y
| SWITZERLAND AUSTRALIA Other Territory-999999 | Clvttooe ANDHRA PRADESH-517520

 

$$ See ——$_—— OE

3. Goods Details

| HSN Code Product Descripition Quantity Taxable AmountRs. Tax Rate (C+S+itCess+Cess Non.Advol)

 

 

| 78019980 LEAD CALCIUMALLOY 24.75 mts
Tot. Tax’ble Ant 22858728.75 CGST Amt? 0.00 SGST Art 2 0.00 IGST Amt 20.00 CESS Amt %0.00 CESS Non.Advol Amt %0.00 ©

Other Amt 70.00 Total Inv Amt € 3658728.75

 

4. Transportation Details

Transporter ID & Name * 33AAOFAG014A1Z3 & ANNAMALAI LOGISTICS Transporter Doc. No & Date : 1322 & 29/12/2018

     
   

Vehicle / Trans From Entered Date
Doc No & Dt,

   
 
   
 

TNOSAS2632 & 1322 & 31/12/2018 S3AAOFAG014A1Z3

    

eee

Roa TNO4AS2078 & 1322 & 2012/2018 SWITZERLAND AUSTRALIA

a ee ee

.
1010U3174989

a —=— ——— ————— ——$—$—$ $$ LL

29/12/2018 07:27 PM

 

 

Powered By National Informatics Centre .
https://ewaybillgst.gov.in/BillGeneration/EwayBillPrint.aspx?encrypt=1&ewb_no=MTAxMDkzMTcOOTg5 /1"
0118059819_7,"Purticste (Imperter cany)
indian Customs SBI Cysten - lsports YL. SRBGL
CUSTOMS HGUSE 69 RAJAITSALAL, CHEMNAL-SSaggt

‘ BILL SF ENTRY FOR ROME CONSUMPTION -
Tlustom Str: TRAE HA + SELFSUBMITCHGS? LFTLED RY LEC BIMSELF 3
ke ROSBR. £e< “flip -34eabIE WSi2201s ANeR GOL Ne. sOt OP icer: £031 268395 / 29-1 - 2618/13 1477
ee Details :Q93EGCE725 PAN : SABCROTE4EFTORL 6D Code : S450011
im KAl& BATTERIES LTO
& SRENTCUBIA CUDRAFAH RE, KARAKARBADT
TIRUPATI, ANDHRA PRADESH S$17520 . Payment Netnod | Thansaction
Z&8 No 2213082/25/12/2018 27/12/2838 Fart of pees iAgeisicge
Cntry GT Cron.: AISTRALIA CHhtry OF Consa.
El filo ! MBEOFOGSEZ 784i No |
Gate : E4f327 2038 Date :
Ne. GF Pegs. : 3 BBL Gross Wt, $7227.63 KGS
Rarks: AS FER BSL ‘
& Nes
say No KUL. 1 SOLGRISS § «=69OTe1zsmIS WAST AR SALES A MARKETING 95
inv Vai ‘ 16278 .9= USS TOI: CIF TESSIMERELATZ 7
Freight ! é. dé Mel ZURICH
Insurance : 6.86 , SWITZERLAND AUSTRALTA
SVE Lead{Ass}: ‘Cust. Rouse: AL - «
S¥YE Loadiftry}: ROS Load Rate: $. 62% Amount: 6.66
Mise Charges: 6.00 8 .o9 '
Giscount Rate: 6.€6 Biscount Amount 9.89 “fe o
EEL : €.&& SEE buty FG Inti: 2.83 ‘a

Third Party:.

item betaits
Bachange rate: 1.90 GG = 71 4260 IWR

A eS SSE

Sine FITC hescription ' RSP gag PROV
Gty init Price CTH € Mota C.NS2G Cus Oty Rt ACU setits?
Wit Rss Val TETA E.Netn E.SNO exc wy RE CD aatifs)
1 Fehi99S9 LEAD CALCIUM ALLOY (Pa. 120da10554) : a3
$9622. G28 -.@35160 7ebTISIS 2.52 & a.&3
Exim Notn :{GEEC} «8 Gi872815 1 BC: 2 CWB: 8
BCH Fg SG362€.56 (VD Fq 1392591.36
KGS F352552. 30 RGERCTSE @, 98 % a. Aa
Educational Cess on (¥bs : 6 OG & 4.65
Sec & Higher Edu. Cess on GB : &. fe & 9.839
Customs Educaticnal Cess : 6.58 & 3.03
fastens Sec & Righer Edy Cess ee 6 a¢6% «BS
Social wel rare Surcharge: id, e % a. 89
OST OLE/Z635 i ¢.BG & 5.30
EST Cess | GAL/2E17 55 606 % 3.99
Rs. 7238553. 38 face Total fis. &.0¢
Rs. 7338553 38 EE Eross Total Rs. 9.89
BLD Rs. € 68 MOD Duty Rs. a.R8
ANTLD | Rs. 6.86 CAFEGUIARD Duty Rs. &.69
CvD Rs. 6.08 $ch 2 Spl Excise Duty Rs. 9.25
cess Rs. & oe GSTA Ks.  €.03
TTA Re. 6.80 |
Edu. fess CD fs. 6 .06 Customs Edu. Cees Rs. 9.69 ‘
Featth C0, Rs. 8.80 Addl futy - (Imperts) fs. 2.038 r
SRE fest CUB Ge. 8.46 cH Cust Cau. Cess Rs. 4 68
Dectsratian

I. I/We fCereify that the mee entrist are correct.

= fie turther declare that wherever the BSP is applicable same has beer
trethtully declared. |

CHA

importer .
FILED BY TEC HOEKSELE AMARA RATA BATTERIES LTG

GuyerSeller Keltd + No

~~

)
C

()

©)

&)
C)
eS
€
ey

ti

€)"
0118059819_8,"Tews Ces EGi Svs - 7 > V1. sRSe@i
Cus? ous HIME USE 6G. RATAGISALAT CHEENAL “Ebs00! 2639622
BILL OF ENTRY COR HOME CONSUMPTION

iCustam Stn: INMAAL} CHA : SEL FSIEMITCHPES [SLLED BY SEC HIMSE:F }
« BE NGfit. sor {Typ : 944646247282 22612 ff 99C No POOF ti cer: 2631282335/29-12-2018/ LOOR L477

importer Details :S9680067273 FAN : AARCASZE4EF TOO) AS Code | 6450031

AMEEA RAGA BATTERIES LIB

inv No A Gt. + SGlGRESE 8 OF/127/29I2 | NYASTAR SALES & MARKETING AG

hoy Vat : 162053 15 USN TOL: CTS TESSTNERPLATZ 7

Freaght ; 6.e¢ BOG TUEICH

Tnueurance : 6.06 SWITZERLAND AUSTRALIA

SVE Load{Ass}: Cust. Hoase: Al

SVE Loaditty): _ RES Lead Rate: '€ 26% Amount: 8.20

Mizc. Gharges: 6.06 3.83

Discmet Rate: 6.86 Discount Ascunt 9.06
END : €.8é “BE buty -G Int.: &
Third Party:

- Waiyerse\er Reid . No
Ttem beteils
Exchange rate: 1 66 USE = 71 4590 INR

Stine zTC beser.

iption Laoag PROY
Oty Unit Price CTH = C.Nota C.NSNC Cuz Dty kt e8f6 amtiRs)
Lait Ass Val CET EAletn E NSD Exc Oty Rt CYP satis)
E/F 7238553. 30 —- _
J FRG39GSQ «LEAD CALCIUN ALLOY (PG. 83. 1260910359} a3 a
FOS. 0S * 2.695160 7ree1s239 5.05 % 5.c9
Exim Notn :{EEEC}) «Gi B/2e15 1 EG: 0 CWB: 9
BCD s 4G1043 46 CVO Fy 1384692. 46
KES TISIEW . SE RGOEACT Se 8.52 % 3.1a
Educational Cess on GBe : &é.9€ & a. 08
Sec & Bigher Edu. Cess on Cvb : 6 ogo % 9.09
Customs Educational Cess - €.$2 *% @. 63
Customs Sec & Higher Edu. Cess : @.06 & 9.03
Social Welfare Surcharge: ig 06 % 9.63
JGST 0286/2615 1 2.92 % 9.49
EST fess 691/2P37 55 & BES 6.96
Rs. F2SI6S7.46 Face Total fis. 2.08
Re. ié4626758.76 BE Eross Totzl Rs. §.&8
BCD ¥s. 6.66 4S Luty Rs. &.88
ATID Rs. 8.20 SAFEGUARDS Duty Es. 9.09
(V0 Rs. 6 .&6 fct 2 Spl Excise Buty Ks. G.&6
CESS &s. 0.&6 G6STA Rs. 3.3
TTA Rs. 8.20
Edu. fess CE As. 6 .0€ Custons Edu. Cess Rs. 9.89
Kealth CVD ts. 6.66 Addl Duty - {imports) As. ; 3. ho
SHE (ess CVE &s. 6.80 Sh Cust £cu. Cess Ks. §.68
uty Pavable: Ks. 8
Rs. Zero coly :
Ceotainer Details “e

srnssnsesersnsss ;
1 2213082 F CBAU14O3@2E «2 22TRERZ F CKALINGZERZD «=—-3.-« 27:13882 F FCTUIORTGIO
& 2ZIRGGZ F TEHUIEOTIAS

 

 

: BOND Metails ;
: Savrsanucauraw
Bonecd BordNc BondAnt EGRate BGArt Boaa@ebited Bfenited
“SE Ss ssa a pt
ESTIS Detarts
Cocement tio Typ State Cd/Name IGST Ass.val IGST Ast SST Cess Ant

eo)
4,2

¥

©)
O)
a
CF
oO

O"
0118059819_9,"e

ZV APB AS ZEAE IZG 6 3? ANBRRA SRADE 124ReShS 8 % 2 39623 CF

Licence Detasts

Tnv/itene Licence Sasdt ' Reg NeYDt Sebit Vals/Qty Gebit_duty ha | “ee ie ry

zk #2 H2IDLE4e25 4i€154¢25 328543 . 29 2. 3g
Z 22/1i/26038 2e/11/26i3 48822 KGS

es $2 Bc Olb4l7is §th1ESE25 7291527 26 G 86 ,
2 2e/tiszb0is 20/11/7618 487S3 85S

Veclersiicos Satenernt Beteils

Invoice fo :& Iter Ne : @

Statment Type : BEC Statment fede : CEG : ! 2
Statement Title: Generai Declaration - 1 . ™
Statement Desc: IyWe declare that the contents of this Bill of Entry for goods imp

orted against shave mentioned Hil of Lading/ Airway BILL f/Lerry & i
eceipt/fas way Keceipt numbers 37@ in accaraance with the abeve ve \2
nti

invoice Ko: Trem No : &, fy
Stecment Type + DEC Statment Code : CUES ae
Statement Title: General Geclaratieon - II

Stetement Bese: Ife declare that the contents of the ebhove mentiored invoiceis} a

nd Cocuments are trae and correct in every respect. I /de have not r. ° UO
| @cerved and gd not know of any other gscements sr information show
ing
Invoice ko : L Item No : & . ? tery 0
Steteemt Vype : DEC Statment Code :  CIVES
___,, _._ Statement Tithe: Ysluetion Declaration - 7

EE SE 8 a er re re

€)

Mee

or the jmportec geeds by way cf most and services Lin teres cf Rul | OF

es I(1}(aitit. le iO{i}(e} (21), Rule 1G (1) {a} (iid) and = Rul 2639624 ei

el : at i Cy
Supperting focument Cetalis Ek SS cm

iJ

Fe ww Fw ww Rr KE Kw KF EF eer eee ee

Invoice Wo : 8 Item Ne : G IKN No + 2OISDZCAGIGSL Lor Code | 725589
Doc besc: Biil ef Ladino

Tnvoice Wo: 1 Item Ne : G IKNNo : 261@I22C9GLIS32 Roc Cade + 321900
Roc Gesc: Commercial inveice rich includes 3 packing tist hg
invoice Ko : 2 Item Nc : © IRN No. : 2ISlWzBONE1IE Por foge : 321508
Boc Bese: Commercial invsice wdiich amcludes a packing fist ,

Cectaraticn
i. TAWe Certify that the above entric: sre correct. 7 me
+ ifde Turther declare that wherever the BSP is apglicable same has been 2)
trethfully declared saith

GA importer

LEB BY TEC HIMSELS HAARA RADA CATTERIES LG 7 *
Signature Signature st
ST LRN ORS RRO RTH Omen ROSH RHE REE Ewa esenvswsese r
G2C Given By: (Ravichzedron SA - d |

‘Superintendent ) , ;
aaa ae ee ~s fF. rs ce ” a, ¢ \

O"
0118059930_1,"TAX INVOICE

THE
‘he Original :For Buyer/Recipient
anh . 9118059930
Manipal Utility Packaging Solutions Private Limited Invoice No. °TNB8102518
Labels Chennai -MUPSPL Invoice Date. 24.12.2018
3/415, Singaravelan Salai, Mode of Transport
Neelankarai Vehicle No ,
Chennai, Tamil Nadu - 600041 Payment Term °60 days from Date of Invoice
Tel :04424493550, Due-date 22.02.2019
GSTIN :33AAICM9482F 127 Inco Term ‘CIF-Cost Insurance And Freight
PAN :AAICM9482F Order Number '1220006950
CIN :U21014KA2008PTC045299 Order Date (04.12.2018
r |PONo Ref '1100093538
‘PO Date 26.11.2018
MI | 70 ‘DC Number. 5210016090
a eee DC Date 24.12.2018
oC m0cC0? | 2 Work Order No 13794, 14265, 13798, 13799, 13801,1
Reference 2068, 13805, 14270
( (4 0 (f _E-Way bill no
- “0 E-Way gen date 000000000000
Name of Buyer(Billed to) Name of Service Recipient/Consignee
Amara Raja Batteries Ltd Amara Raja Batteries Ltd
Customer Code :0010108450 Customer Code :0010108450
AUTOMOTIVE BATTERY DIVISION-I AUTOMOTIVE BATTERY DIVISION-I
Karakambadi | (xO Karakambadi
Tirupati, Andra Pradesh(37) - 517520 Tirupati, Andra Pradesh(37) - 517520
GSTIN/UIN :37AABCA9264E1ZO = GSTIN/UIN :37AABCA9264E1ZO
PAN Number :AABCA9264E ob ‘5 b Kind Attention Name :
Some ATL
Ov

 

 

Advance document no:
Place of supply - Andra Pradesh - 37 Currency: INR

Description of Unit/ Qty Rate/Price | Total Amount Disc/ |Taxable Amount} GST IGST Total
HSN/SAC Code
28.5MM DIA CHARGE
EYE LABL/3919
CHARGE EYE LBL
FOR BOSCH B/3919
eo Z

a DANGER & CAUTION

LABEL/3919
f RECYCLE LBLS

66X34.6MM MUL/3919

="" cage einen we

LUCAS REAP

BL228X100

GR29H/3919

COVER STICKER

1FOR H8/4821 «S

Y
Reg Office: Manipal Utility Packaging Solutions Private Limited - Udayavani Building, Press Corner, Karnataka - 576104
Subject to Udupi jurisdiction Page 1 of 2"
0118059930_2,"N'Y NV ©

is Original :For Buyer/Recipient

AanPAL
GROUP

ENTS. Vets.

  
 

Invoice No.

Invoice Date.

  

-TNB8102518
24.12.2018

Description of Unit/ Qty Rate/Price | Total Amount Dise/ |Taxable Amount! GST IGST Total

Goods/Services & UQC (Base Price) Abate Rate%

HSN/SAC Code
137-501-00800 EA Ya 3,000|}5.18/1 EA 15,540.00 15,540.00} 18.00 2,797.20 18,337.20
AMARONPOLY TOP
COVR H6LBL/4821
137-501-01037 EA i. 2,000}1.60/1 EA 3,200.00 3,200.00 | 18.00 576.00 3,776.00
M.TIPS AC DELCO -
HARVEST/3919
137-501-02067 EA Wo 2,000/1.35/1 EA 2,700.00 2,700.00 | 18.00 486.00 3,186.00
ACDELCO M.TIPS
N100 LABEL/3919
137-502-00127 BL EA al 2,000| 4.00 /1 EA 8,000.00 8,000.00 | 18.00 1,440.00 9,440.00
FOR ACDEL D26D31
148X90/3919 A

137-502-00130 AC EA 1,700|6.80/1 EA 11,560.00 11,560.00 | 18.00 2,080.80 13,640.80
ea oer ae iin

LBLGR29H&4D/3919

9p 197-502 00207 SNI cae ae 1 EA ; a a 18. a 540. oe 3,540.00
y MARK LABEL/3919

3} 137-501-01012 EA 2,000} 1.34/1 EA 2,680.00 2,680.00 | 18.00 482.40 3,162.40
MAINT FREE LBL M &
M TRA./3919

Eo Grand Total ee 282,700.00 Eonar 254,180.00 fc eae 254,180.00 aes 45,752.40 299,932.40

     

    

 

 

  
 

Total GST Amount 45,752.40
Total Amount (incl.tax) 299,932.40
Tax subject to Reverse charge: No E&OE
Total Invoice Value (in words): Two Lakh Ninety Nine Thousand Nine Hundred Thirty Two Rupees Forty Paise
Onl

Terms & Conditions Overleaf

Payments can be made online, wiring instructions:
Party name - Manipal Utility Packaging Solutions Private Limited
Bank name - Federal Bank Limited

Bank Branch & Address - Mangalore, Kodialbail, Mangalore
IFSC Code - FDRL0001175
Account Number - 11755500004433

  

Note: Unless otherwise stated, tax on this invoice is not payable under reverse charge

Reg Office: Manipal Utility Packaging Solutions Private Limited - Udayavani Building, Press Corner, Karnataka - 576104

Subject to Udupi jurisdiction Page 2 of 2"
0118059930_3,"The products and services supplied by Manipal Utility Packaging Solutions Pvt Ltd (herein after
referred as MUPSPL) under this invoice are subject to the following terms and conditions (forms an
integral part of this invoice) unless specifically agreed otherwise in writing:

1. Products once sold cannot be returned, except for quality issues, if any.

2. MUPSPL’s responsibility ceases when products have been handed over to your carrier/carrier’s
representative, unless agreed otherwise in writing.

3. Quality issues, if any have to be communicated to MUPSPL, in writing or by e-mail not later than 48
hours of receipt of material by the Customer or his Agent, failing which material is deemed to be as
per agreed specifications as stated in the Customer’s Purchase Order. For issues reported after 48
hours, MUPSPL shall not be liable for any claims towards the Customer or his Agent.

4. Notwithstanding anything contained contrary anywhere in this invoice, under no circumstances the
maximum liability of MUPSPL shall be more than actual monies received by MUPSPL under this
invoice or actual amount of direct damages or loss suffered by the Customer, whichever is lower,
due to defect in the Product so delivered.

5. All statutory levies such as CGST, SGST, IGST or other applicable taxes of similar nature if any, which
may be levied or becomes leviable under any legislation for the time being in force or enacted
hereafter, shall be payable by customer in addition to the price charged by MUPSPL, unless agreed
otherwise in writing.

6. Any statutory form(s) as applicable should be sent to MUPSPL immediately on receipt of this invoice,
failing which differential tax/duty as applicable will be charged to the customer, with
interest/penalty/fee levied by the respective authorities. Customer is bound to pay this amount
immediately.

7. All payments are to be made to Manipal Utility Packaging Solutions Private Limited, by Demand
Drafts/Crossed Cheques. Payments can also be made by NEFT/SWIFT, details as given in the Invoice.
Invoicing detail for amount transferred has to be informed by email to
info.mupsp!|@manipalgroup.info, failing which amount will not be appropriated to Customer’s A/c
against the invoices.

8. The full payment of this invoice shall fall due 15 days from the date of invoice. Interest @ 2.00% per
month or part thereof will be charged on all overdue invoices from the date of invoice for the
delayed payment, apart from the processing fee. In case of advance payment, Tax liability on such
advance payment shall be adjusted with the final settlement.

9. Any part payment made against this invoice shall be treated as “On Account Payment”, unless the
amount of invoice is paid in full.

10. All disputes arising out of this invoice shall be subject to the exclusive jurisdiction of Courts at Udupi,
Karnataka.

11. Clarification on this invoice, if any, shall be raised by the customer in writing within 7 days of receipt
of the invoice. If nothing is heard from the customer, within the said 7 days it will be presumed that
the customer has confirmed the correctness of invoice and the Invoice shall be treated as final and
binding.

___12. TDS certificate for deduction af Income Tax if any will have to be submitted within the statutory due
“datés-for the relevant quart & reported promptly to Income Tax authorities, failing which TDS
“ amount shall beth ed outstgnding and shall be due & payable to MUPSPL.

Lot uF 43: In. case ote, anti ‘hetwepn terms of this Invoice and any agreement executed between the
Ve rms.

      
   
  

—?"
0118059930_4,"THe TAX INVOICE

 

‘COUP : Duplicate : For Transporter
Manipal Utility Packaging Solutions Private Limited Invoice No. -TNB8102518
Labels Chennai -MUPSPL Invoice Date. 24.12.2018
3/415, Singaravelan Salai, Mode of Transport
Neelankarai Vehicle No ,
Chennai, Tamil Nadu - 600041 Payment Term ‘60 days from Date of Invoice
Tel :04424493550, Due-date 22.02.2019
GSTIN :33AAICM9482F1Z7 Inco Term :CIF-Cost Insurance And Freight
PAN :AAICM9482F Order Number :1220006950
CIN :U21014KA2008PTC045299 Order Date 04.12.2018
PO No Ref :1100093538
PO Date 26.11.2018
| DC Number. '5210016090
DC Date 24.12.2018
Work Order No °13794, 14265, 13798, 13799, 13801,1
Reference 2068, 13805,14270
E-Way bill no ,
E-Way gen date ‘000000000000
Name of Buyer(Billed to) Name of Service Recipient/Consignee
Amara Raja Batteries Ltd Amara Raja Batteries Ltd
Customer Code :0010108450 Customer Code :0010108450
AUTOMOTIVE BATTERY DIVISION-I AUTOMOTIVE BATTERY DIVISION-!
Karakambadi Karakambadi
Tirupati, Andra Pradesh(37) - 517520 Tirupati, Andra Pradesh(37) - 517520
GSTIN/UIN :37AABCA9264E1ZO GSTIN/UIN :37AABCA9264E1ZO
PAN Number :AABCA9264E Kind Attention Name :

 

Advance document no:
Place of supply - Andra Pradesh - 37 Currency: INR

Description of Unit/ Qty Rate/Price | Total Amount Disc/ |Taxable Amount) GST IGST Total
Goods/Services & UQC = pte (Base Price) Abate Rate%
HSN/SAC Code
1 | 137-501-00013 EA 48,000.00 48,000.00 | 18.00 8,640.00 56,640.00
28.5MM DIA CHARGE
EYE LABL/3919
EA

137-501-00029 EA 20,000} 0.32 /1 6,400.00 6,400.00} 18.00 1,152.00 7,552.00
CHARGE EYE LBL
FOR BOSCH B/3919
3 | 137-501-00332 40,000|1.25/1 EA 50,000.00 50,000.00] 18.00 9,000.00 59,000.00

DANGER & CAUTION

LABEL/3919

137-501-00333 50,000} 1.25/1 EA 62,500.00 62,500.00] 18.00 11,250.00 73,750.00

RECYCLE LBLS

66X34.6MM MUL/3919
137-501-00622
LUCAS REAP
BL228X100
GR29H/3919
137-501-00643 TOP
COVER STICKER
1FOR H8/4821

   
     

 

 

     
   
   
    
   

  

EA 2,000|6.80/1 EA 13,600.00 13,600.00 | 18.00 2,448.00 16,048.00

EA 3,000} 9.00 /1 EA vee ae 27,000.00 | 18.00 4,860.00 31,860.00

Reg Office: Manipal Utility Packaging Solutions Private Limited - Udayavani Building, Press Corner, Karnataka - 576104
Subject to Udupi jurisdiction Page 1 of 2"
